ID,Title,Permalink,"Attachment URL",Catégories,Régions,Villes,Slug,Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
17635,"Bistro Kapzak",https://jaimelequebec.org/jmlq_lieu/bistro-kapzak/,,,,,bistro-kapzak,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17636,KALM,https://jaimelequebec.org/jmlq_lieu/kalm/,,,,,kalm,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17637,"MAISON DES ARTISTES - CULTURE SAINT-CASIMIR",https://jaimelequebec.org/jmlq_lieu/maison-des-artistes-culture-saint-casimir/,,,,,maison-des-artistes-culture-saint-casimir,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17638,L'HIRONDELLE,https://jaimelequebec.org/jmlq_lieu/lhirondelle/,,,,,lhirondelle,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17639,"À La Dérive Brasserie Artisanale",https://jaimelequebec.org/jmlq_lieu/a-la-derive-brasserie-artisanale/,,,,,a-la-derive-brasserie-artisanale,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17640,"CHALETS & SPA LAC-ST-JEAN - MELESE",https://jaimelequebec.org/jmlq_lieu/chalets-spa-lac-st-jean-melese/,,,,,chalets-spa-lac-st-jean-melese,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17641,"LA MAISON VICTORIA",https://jaimelequebec.org/jmlq_lieu/la-maison-victoria/,,,,,la-maison-victoria,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17642,"LA MAISON TREMBLAY",https://jaimelequebec.org/jmlq_lieu/la-maison-tremblay/,,,,,la-maison-tremblay,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17643,"Café Campagne",https://jaimelequebec.org/jmlq_lieu/cafe-campagne/,,,,,cafe-campagne,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17644,"Centre de bain thermal et Centre santé Le Marion",https://jaimelequebec.org/jmlq_lieu/centre-de-bain-thermal-et-centre-sante-le-marion/,,,,,centre-de-bain-thermal-et-centre-sante-le-marion,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17645,"BOISÉ RIVIÈRE",https://jaimelequebec.org/jmlq_lieu/boise-riviere/,,,,,boise-riviere,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17646,"Club de golf Les Arpents Verts",https://jaimelequebec.org/jmlq_lieu/club-de-golf-les-arpents-verts/,,,,,club-de-golf-les-arpents-verts,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17647,"AUBERGE CENTRE-VILLE",https://jaimelequebec.org/jmlq_lieu/auberge-centre-ville/,,,,,auberge-centre-ville,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17648,"GÎTE DES BELVÉDÈRES",https://jaimelequebec.org/jmlq_lieu/gite-des-belvederes/,,,,,gite-des-belvederes,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17649,"LA MAISON",https://jaimelequebec.org/jmlq_lieu/la-maison/,,,,,la-maison,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17650,"L'ÉTOILE DE LA MONTAGNE",https://jaimelequebec.org/jmlq_lieu/letoile-de-la-montagne/,,,,,letoile-de-la-montagne,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17651,"CAMP BROCHET",https://jaimelequebec.org/jmlq_lieu/camp-brochet/,,,,,camp-brochet,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17652,"Camp Boule - Buvette de montagne",https://jaimelequebec.org/jmlq_lieu/camp-boule-buvette-de-montagne/,,,,,camp-boule-buvette-de-montagne,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17653,"CAMP B'NAI BRITH OF OTTAWA",https://jaimelequebec.org/jmlq_lieu/camp-bnai-brith-of-ottawa/,,,,,camp-bnai-brith-of-ottawa,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17654,"CAMP B'NAI BRITH",https://jaimelequebec.org/jmlq_lieu/camp-bnai-brith/,,,,,camp-bnai-brith,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17655,CAMP,https://jaimelequebec.org/jmlq_lieu/camp/,,,,,camp,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17656,Caméline,https://jaimelequebec.org/jmlq_lieu/cameline/,,,,,cameline,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17657,CALYPSO,https://jaimelequebec.org/jmlq_lieu/calypso/,,,,,calypso,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17658,"Calvi Bistro Méditerranéen",https://jaimelequebec.org/jmlq_lieu/calvi-bistro-mediterraneen/,,,,,calvi-bistro-mediterraneen,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17659,"CALUMET - AU CHALET EN BOIS ROND",https://jaimelequebec.org/jmlq_lieu/calumet-au-chalet-en-bois-rond/,,,,,calumet-au-chalet-en-bois-rond,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17660,"Bienvenue - Café Chez Sophie",https://jaimelequebec.org/jmlq_lieu/bienvenue-cafe-chez-sophie/,,,,,bienvenue-cafe-chez-sophie,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17661,"CAMPING DES ROSES",https://jaimelequebec.org/jmlq_lieu/camping-des-roses/,,,,,camping-des-roses,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17662,"MOTEL SAINT BRUNO",https://jaimelequebec.org/jmlq_lieu/motel-saint-bruno/,,,,,motel-saint-bruno,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17663,"Café La Chouette (Saint-Denis)",https://jaimelequebec.org/jmlq_lieu/cafe-la-chouette-saint-denis/,,,,,cafe-la-chouette-saint-denis,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17664,"LA CACHE OUTFITTERS",https://jaimelequebec.org/jmlq_lieu/la-cache-outfitters/,,,,,la-cache-outfitters,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17665,"CAMPING MUNICIPAL CHEMIN FAISANT",https://jaimelequebec.org/jmlq_lieu/camping-municipal-chemin-faisant/,,,,,camping-municipal-chemin-faisant,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17666,L'ÉTOILÉ,https://jaimelequebec.org/jmlq_lieu/letoile/,,,,,letoile,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17667,"CAMPING PLAGE CHAMPLAIN",https://jaimelequebec.org/jmlq_lieu/camping-plage-champlain/,,,,,camping-plage-champlain,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17668,"Beat & Betterave | Café spectacles et Nano brasserie",https://jaimelequebec.org/jmlq_lieu/beat-betterave-cafe-spectacles-et-nano-brasserie/,,,,,beat-betterave-cafe-spectacles-et-nano-brasserie,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17669,"Hébergement DE LA MONTAGNE ST-ROCH",https://jaimelequebec.org/jmlq_lieu/hebergement-de-la-montagne-st-roch/,,,,,hebergement-de-la-montagne-st-roch,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17670,"Bistro Clau Clau",https://jaimelequebec.org/jmlq_lieu/bistro-clau-clau/,,,,,bistro-clau-clau,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17671,"Centre plein air Bec-Scie - Sentier Eucher | Piste / sentier | Saguenay | Bonjour Québec",https://jaimelequebec.org/jmlq_lieu/centre-plein-air-bec-scie-sentier-eucher-piste-sentier-saguenay-bonjour-quebec/,,,,,centre-plein-air-bec-scie-sentier-eucher-piste-sentier-saguenay-bonjour-quebec,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17672,"APARTHOTEL PRINCE-ARTHUR",https://jaimelequebec.org/jmlq_lieu/aparthotel-prince-arthur/,,,,,aparthotel-prince-arthur,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17673,"L'AUBERGE DU NOTAIRE",https://jaimelequebec.org/jmlq_lieu/lauberge-du-notaire/,,,,,lauberge-du-notaire,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17674,"L'AUBERGE DU CAFÉ ACADIEN",https://jaimelequebec.org/jmlq_lieu/lauberge-du-cafe-acadien/,,,,,lauberge-du-cafe-acadien,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17675,"CHALET 28",https://jaimelequebec.org/jmlq_lieu/chalet-28/,,,,,chalet-28,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17676,"Centre sportif du Cégep Édouard-Montpetit",https://jaimelequebec.org/jmlq_lieu/centre-sportif-du-cegep-edouard-montpetit/,,,,,centre-sportif-du-cegep-edouard-montpetit,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17677,"Café Passion",https://jaimelequebec.org/jmlq_lieu/cafe-passion/,,,,,cafe-passion,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17678,"Anisipi - Le Puit|Oteipan",https://jaimelequebec.org/jmlq_lieu/anisipi-le-puitoteipan/,,,,,anisipi-le-puitoteipan,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17679,"GEAI BLEU - LOCATION 4 SAISONS",https://jaimelequebec.org/jmlq_lieu/geai-bleu-location-4-saisons/,,,,,geai-bleu-location-4-saisons,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17680,"District Golf",https://jaimelequebec.org/jmlq_lieu/district-golf/,,,,,district-golf,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17681,"RÉSIDENCES DE L'UNIVERSITÉ MCGILL (ROYAL VICTORIA)",https://jaimelequebec.org/jmlq_lieu/residences-de-luniversite-mcgill-royal-victoria/,,,,,residences-de-luniversite-mcgill-royal-victoria,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17682,"CAMPING MUNICIPAL",https://jaimelequebec.org/jmlq_lieu/camping-municipal/,,,,,camping-municipal,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17683,"CAMPING DE LA BAIE-VERTE",https://jaimelequebec.org/jmlq_lieu/camping-de-la-baie-verte/,,,,,camping-de-la-baie-verte,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17684,"PAVILLON WAPUS",https://jaimelequebec.org/jmlq_lieu/pavillon-wapus/,,,,,pavillon-wapus,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17685,"AUBERGE DE LA POINTE",https://jaimelequebec.org/jmlq_lieu/auberge-de-la-pointe/,,,,,auberge-de-la-pointe,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17686,"YOURTES DU CENTRE CULTUREL LE GRIFFON",https://jaimelequebec.org/jmlq_lieu/yourtes-du-centre-culturel-le-griffon/,,,,,yourtes-du-centre-culturel-le-griffon,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17687,"Plage du Centre de la nature",https://jaimelequebec.org/jmlq_lieu/plage-du-centre-de-la-nature/,,,,,plage-du-centre-de-la-nature,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17688,"HÔTEL QUINTESSENCE",https://jaimelequebec.org/jmlq_lieu/hotel-quintessence/,,,,,hotel-quintessence,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17689,"Ciccio Café",https://jaimelequebec.org/jmlq_lieu/ciccio-cafe/,,,,,ciccio-cafe,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17690,303CITÉ,https://jaimelequebec.org/jmlq_lieu/303cite/,,,,,303cite,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17691,"Albion - Pub et Restaurant",https://jaimelequebec.org/jmlq_lieu/albion-pub-et-restaurant/,,,,,albion-pub-et-restaurant,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17692,"Alati Caserta",https://jaimelequebec.org/jmlq_lieu/alati-caserta/,,,,,alati-caserta,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17693,"POURVOIRIE BAROUX",https://jaimelequebec.org/jmlq_lieu/pourvoirie-baroux/,,,,,pourvoirie-baroux,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17694,"STUDIOS CHANTECLAIR VILLÉGIATURE RESORT",https://jaimelequebec.org/jmlq_lieu/studios-chanteclair-villegiature-resort/,,,,,studios-chanteclair-villegiature-resort,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17695,"CAMPING PLEIN AIR",https://jaimelequebec.org/jmlq_lieu/camping-plein-air/,,,,,camping-plein-air,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17696,"CAMPING PLAGE ST-RAYMOND",https://jaimelequebec.org/jmlq_lieu/camping-plage-st-raymond/,,,,,camping-plage-st-raymond,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17697,"CAMPING PLAGE ROBERTSON",https://jaimelequebec.org/jmlq_lieu/camping-plage-robertson/,,,,,camping-plage-robertson,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17698,"CAMPING PLAGE POHÉNÉGAMOOK",https://jaimelequebec.org/jmlq_lieu/camping-plage-pohenegamook/,,,,,camping-plage-pohenegamook,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17699,"CAMPING PLAGE PHILIPSBURG",https://jaimelequebec.org/jmlq_lieu/camping-plage-philipsburg/,,,,,camping-plage-philipsburg,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17700,"CAMPING PLAGE Ô 4 ÎLES",https://jaimelequebec.org/jmlq_lieu/camping-plage-o-4-iles/,,,,,camping-plage-o-4-iles,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17701,"CAMPING PLAGE MCKENZIE",https://jaimelequebec.org/jmlq_lieu/camping-plage-mckenzie/,,,,,camping-plage-mckenzie,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17702,"Déli Terrebonne",https://jaimelequebec.org/jmlq_lieu/deli-terrebonne/,,,,,deli-terrebonne,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17703,"AUBERGE AMÉRILYS",https://jaimelequebec.org/jmlq_lieu/auberge-amerilys/,,,,,auberge-amerilys,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17704,"AUBERGE AMÉRIK",https://jaimelequebec.org/jmlq_lieu/auberge-amerik/,,,,,auberge-amerik,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17705,"AUBERGE ALTERNATIVE DU VIEUX-MONTRÉAL",https://jaimelequebec.org/jmlq_lieu/auberge-alternative-du-vieux-montreal/,,,,,auberge-alternative-du-vieux-montreal,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17706,"AUBERGE ALT",https://jaimelequebec.org/jmlq_lieu/auberge-alt/,,,,,auberge-alt,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17707,"AUBERGE 1939 RESTO PUB",https://jaimelequebec.org/jmlq_lieu/auberge-1939-resto-pub/,,,,,auberge-1939-resto-pub,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17708,"AUBERGE & SPA DES FALAISES ET PAVILLON",https://jaimelequebec.org/jmlq_lieu/auberge-spa-des-falaises-et-pavillon/,,,,,auberge-spa-des-falaises-et-pavillon,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17709,"Auberge & Restaurant McGowan",https://jaimelequebec.org/jmlq_lieu/auberge-restaurant-mcgowan/,,,,,auberge-restaurant-mcgowan,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17710,"AUBERG' INN",https://jaimelequebec.org/jmlq_lieu/auberg-inn/,,,,,auberg-inn,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17711,"Aube café | Information | Montreal Museum of Fine Arts",https://jaimelequebec.org/jmlq_lieu/aube-cafe-information-montreal-museum-of-fine-arts/,,,,,aube-cafe-information-montreal-museum-of-fine-arts,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17712,"AU ZÉNITH",https://jaimelequebec.org/jmlq_lieu/au-zenith/,,,,,au-zenith,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17713,"Au Vieux Duluth",https://jaimelequebec.org/jmlq_lieu/au-vieux-duluth/,,,,,au-vieux-duluth,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17714,"AU VÉNIEL PRESBYTÈRE",https://jaimelequebec.org/jmlq_lieu/au-veniel-presbytere/,,,,,au-veniel-presbytere,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17715,"AU SOUS-BOIS D'ULVERTON",https://jaimelequebec.org/jmlq_lieu/au-sous-bois-dulverton/,,,,,au-sous-bois-dulverton,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17716,"AU SOMMET DU LAC MAGOG",https://jaimelequebec.org/jmlq_lieu/au-sommet-du-lac-magog/,,,,,au-sommet-du-lac-magog,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17717,"AU SOMMEIL DE PLOMB",https://jaimelequebec.org/jmlq_lieu/au-sommeil-de-plomb/,,,,,au-sommeil-de-plomb,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17718,"AU SAUT DU LIT 2024 SENC",https://jaimelequebec.org/jmlq_lieu/au-saut-du-lit-2024-senc/,,,,,au-saut-du-lit-2024-senc,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17719,"AU REFUGE DE LA PETITE RIVIÈRE",https://jaimelequebec.org/jmlq_lieu/au-refuge-de-la-petite-riviere/,,,,,au-refuge-de-la-petite-riviere,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17720,"AUBERGE SAINTLO MONTRÉAL",https://jaimelequebec.org/jmlq_lieu/auberge-saintlo-montreal/,,,,,auberge-saintlo-montreal,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17721,"Auberge Saint-Gabriel",https://jaimelequebec.org/jmlq_lieu/auberge-saint-gabriel/,,,,,auberge-saint-gabriel,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17722,"Auberge Saint-Antoine | Hôtel | Québec | Bonjour Québec",https://jaimelequebec.org/jmlq_lieu/auberge-saint-antoine-hotel-quebec-bonjour-quebec/,,,,,auberge-saint-antoine-hotel-quebec-bonjour-quebec,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17723,"Et Cætera",https://jaimelequebec.org/jmlq_lieu/et-caetera/,,,,,et-caetera,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17724,"Estrimont | Hôtel | Orford | Bonjour Québec",https://jaimelequebec.org/jmlq_lieu/estrimont-hotel-orford-bonjour-quebec/,,,,,estrimont-hotel-orford-bonjour-quebec,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17725,"CHALET LE VÉGIARD, ST-CÔME",https://jaimelequebec.org/jmlq_lieu/chalet-le-vegiard-st-come/,,,,,chalet-le-vegiard-st-come,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17726,"LE BOIS CARRÉ",https://jaimelequebec.org/jmlq_lieu/le-bois-carre/,,,,,le-bois-carre,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17727,"AUBERGE LE CHEVAL BLEU",https://jaimelequebec.org/jmlq_lieu/auberge-le-cheval-bleu/,,,,,auberge-le-cheval-bleu,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17728,"HARMONIE CHALET",https://jaimelequebec.org/jmlq_lieu/harmonie-chalet/,,,,,harmonie-chalet,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17729,"CHEZ L'ÉCUREUIL RÊVEUR",https://jaimelequebec.org/jmlq_lieu/chez-lecureuil-reveur/,,,,,chez-lecureuil-reveur,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17730,"Café Krieghoff Bistro & Petit Hôtel, Québec",https://jaimelequebec.org/jmlq_lieu/cafe-krieghoff-bistro-petit-hotel-quebec/,,,,,cafe-krieghoff-bistro-petit-hotel-quebec,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17731,Gokudo,https://jaimelequebec.org/jmlq_lieu/gokudo/,,,,,gokudo,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17732,"CAMPING DU LAC DES ROBIN",https://jaimelequebec.org/jmlq_lieu/camping-du-lac-des-robin/,,,,,camping-du-lac-des-robin,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17733,"Rafting Nouveau Monde",https://jaimelequebec.org/jmlq_lieu/rafting-nouveau-monde/,,,,,rafting-nouveau-monde,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17734,"Glo Golf Aventures",https://jaimelequebec.org/jmlq_lieu/glo-golf-aventures/,,,,,glo-golf-aventures,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17735,"CHALET ANETO",https://jaimelequebec.org/jmlq_lieu/chalet-aneto/,,,,,chalet-aneto,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17736,"CHALET LAC WENTWORTH",https://jaimelequebec.org/jmlq_lieu/chalet-lac-wentworth/,,,,,chalet-lac-wentworth,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17737,"LA MANCELLIÈRE",https://jaimelequebec.org/jmlq_lieu/la-mancelliere/,,,,,la-mancelliere,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17738,"Louis-Philippe traiteur inc.",https://jaimelequebec.org/jmlq_lieu/louis-philippe-traiteur-inc/,,,,,louis-philippe-traiteur-inc,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17739,Elli,https://jaimelequebec.org/jmlq_lieu/elli/,,,,,elli,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17740,"GENEVIÈVE MERCIER",https://jaimelequebec.org/jmlq_lieu/genevieve-mercier/,,,,,genevieve-mercier,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
17741,"O-Volt (Sherbrooke)",https://jaimelequebec.org/jmlq_lieu/o-volt-sherbrooke/,,,,,o-volt-sherbrooke,publish,1,philgoupil@yahoo.ca,philgoupil@yahoo.ca,,,,default,0,0,0,open,open,2025-12-15
